date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:14	10697/10697	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:07%20GMT	https://tw.pycon.org/2016/en-us/events/talk/sponsored/ipython-jupyter-for-quantitative-finance-analysis/	./tw.pycon.org.2016/2016/en-us/events/talk/sponsored/ipython-jupyter-for-quantitative-finance-analysis/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:30:15	9771/9771	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:15%20GMT	https://tw.pycon.org/2016/en-us/events/talk/sponsored/2b-or-not-2b-blockchain-and-big-data/	./tw.pycon.org.2016/2016/en-us/events/talk/sponsored/2b-or-not-2b-blockchain-and-big-data/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:30:18	308668/308668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/images/bof/bof_1.jpg	./tw.pycon.org.2016/2016/static/images/bof/bof_1.jpg	(from https://tw.pycon.org/2016/en-us/events/bof/)
16:30:18	10592/10592	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:15%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69186595164520503/	./tw.pycon.org.2016/2016/en-us/events/talk/69186595164520503/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:30:18	11613/11613	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:15%20GMT	https://tw.pycon.org/2016/en-us/events/talk/70089712156541000/	./tw.pycon.org.2016/2016/en-us/events/talk/70089712156541000/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:30:18	10290/10290	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:16%20GMT	https://tw.pycon.org/2016/en-us/events/talk/39018216764211208/	./tw.pycon.org.2016/2016/en-us/events/talk/39018216764211208/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:30:20	146658/146658	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/images/bof/bof_2.jpg	./tw.pycon.org.2016/2016/static/images/bof/bof_2.jpg	(from https://tw.pycon.org/2016/en-us/events/bof/)
16:31:11	10479/10479	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:19%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69843418095812674/	./tw.pycon.org.2016/2016/en-us/events/talk/69843418095812674/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:12	9808/9808	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:19%20GMT	https://tw.pycon.org/2016/en-us/events/talk/sponsored/kyper-cloud-daas/	./tw.pycon.org.2016/2016/en-us/events/talk/sponsored/kyper-cloud-daas/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:12	11664/11664	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:19%20GMT	https://tw.pycon.org/2016/en-us/events/talk/56874546946375700/	./tw.pycon.org.2016/2016/en-us/events/talk/56874546946375700/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:12	11808/11808	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:30:20%20GMT	https://tw.pycon.org/2016/en-us/events/talk/66630011804713004/	./tw.pycon.org.2016/2016/en-us/events/talk/66630011804713004/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:13	11382/11382	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:13%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69307878699171897/	./tw.pycon.org.2016/2016/en-us/events/talk/69307878699171897/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:15	3554/3554	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/css/vendors/openlayers.css	./tw.pycon.org.2016/2016/static/css/vendors/openlayers.css	(from https://tw.pycon.org/2016/en-us/venue/)
16:31:15	10431/10431	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:14%20GMT	https://tw.pycon.org/2016/en-us/events/talk/56754637675429904/	./tw.pycon.org.2016/2016/en-us/events/talk/56754637675429904/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:15	10449/10449	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:14%20GMT	https://tw.pycon.org/2016/en-us/events/talk/62015679733170217/	./tw.pycon.org.2016/2016/en-us/events/talk/62015679733170217/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:15	12866/12866	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:14%20GMT	https://tw.pycon.org/2016/en-us/events/talk/53334812580118541/	./tw.pycon.org.2016/2016/en-us/events/talk/53334812580118541/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:15	10422/10422	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:15%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69113918303240246/	./tw.pycon.org.2016/2016/en-us/events/talk/69113918303240246/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:16	7665/7665	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/images/logo_blue_huge.png	./tw.pycon.org.2016/2016/static/images/logo_blue_huge.png	(from https://tw.pycon.org/2016/en-us/venue/)
16:31:19	690086/690086	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2007%20Jun%202016%2013:34:57%20GMT	https://tw.pycon.org/2016/static/CACHE/js/40df83310361.js	./tw.pycon.org.2016/2016/static/CACHE/js/40df83310361.js	(from https://tw.pycon.org/2016/en-us/venue/)
16:31:30	11588/11588	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:16%20GMT	https://tw.pycon.org/2016/en-us/events/talk/67002934621110318/	./tw.pycon.org.2016/2016/en-us/events/talk/67002934621110318/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:30	11998/11998	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:16%20GMT	https://tw.pycon.org/2016/en-us/events/talk/sponsored/%e9%9b%bb%e5%ad%90%e6%94%af%e4%bb%98%e7%ac%ac%e4%b8%89%e6%96%b9%e6%94%af%e4%bb%98%e6%b3%95%e5%be%8b%e8%ad%b0%e9%a1%8c/	./tw.pycon.org.2016/2016/en-us/events/talk/sponsored/%e9%9b%bb%e5%ad%90%e6%94%af%e4%bb%98%e7%ac%ac%e4%b8%89%e6%96%b9%e6%94%af%e4%bb%98%e6%b3%95%e5%be%8b%e8%ad%b0%e9%a1%8c/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:31	11013/11013	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:16%20GMT	https://tw.pycon.org/2016/en-us/events/talk/27429730160476163/	./tw.pycon.org.2016/2016/en-us/events/talk/27429730160476163/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:31	12790/12790	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:19%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69195601836769336/	./tw.pycon.org.2016/2016/en-us/events/talk/69195601836769336/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:32	10982/10982	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:31%20GMT	https://tw.pycon.org/2016/en-us/events/talk/57694625669840919/	./tw.pycon.org.2016/2016/en-us/events/talk/57694625669840919/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:32	18960/18960	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:13%20GMT	https://tw.pycon.org/2016/media/sponsors/gliacloud/gliacloud.png	./tw.pycon.org.2016/2016/media/sponsors/gliacloud/gliacloud.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:32	10436/10436	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:32%20GMT	https://tw.pycon.org/2016/en-us/events/talk/42830763023925258/	./tw.pycon.org.2016/2016/en-us/events/talk/42830763023925258/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:32	11642/11642	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:32%20GMT	https://tw.pycon.org/2016/en-us/events/talk/58550195947831327/	./tw.pycon.org.2016/2016/en-us/events/talk/58550195947831327/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:33	9730/9730	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:32%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69816515947397183/	./tw.pycon.org.2016/2016/en-us/events/talk/69816515947397183/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:33	32423/32423	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:11%20GMT	https://tw.pycon.org/2016/media/sponsors/%e9%96%8b%e6%94%be%e6%96%87%e5%8c%96%e5%9f%ba%e9%87%91%e6%9c%83/openculture.png	./tw.pycon.org.2016/2016/media/sponsors/%e9%96%8b%e6%94%be%e6%96%87%e5%8c%96%e5%9f%ba%e9%87%91%e6%9c%83/openculture.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:33	10899/10899	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:33%20GMT	https://tw.pycon.org/2016/en-us/events/talk/27349121996161025/	./tw.pycon.org.2016/2016/en-us/events/talk/27349121996161025/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:33	11248/11248	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:33%20GMT	https://tw.pycon.org/2016/en-us/events/talk/58534680193925150/	./tw.pycon.org.2016/2016/en-us/events/talk/58534680193925150/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:34	227507/227507	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2009:57:27%20GMT	https://tw.pycon.org/2016/media/sponsors/%e4%b8%ad%e5%a4%ae%e7%a0%94%e7%a9%b6%e9%99%a2%e8%b3%87%e8%a8%8a%e7%a7%91%e5%ad%b8%e7%a0%94%e7%a9%b6%e6%89%80/IIS_logo.png	./tw.pycon.org.2016/2016/media/sponsors/%e4%b8%ad%e5%a4%ae%e7%a0%94%e7%a9%b6%e9%99%a2%e8%b3%87%e8%a8%8a%e7%a7%91%e5%ad%b8%e7%a0%94%e7%a9%b6%e6%89%80/IIS_logo.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:34	10143/10143	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:10%20GMT	https://tw.pycon.org/2016/media/sponsors/kkbox/KKBOX_logo_20130820h300px.png	./tw.pycon.org.2016/2016/media/sponsors/kkbox/KKBOX_logo_20130820h300px.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:34	81194/81194	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2007:17:01%20GMT	https://tw.pycon.org/2016/media/sponsors/trendmicro-%e8%b6%a8%e5%8b%a2%e7%a7%91%e6%8a%80/TM_logo.png	./tw.pycon.org.2016/2016/media/sponsors/trendmicro-%e8%b6%a8%e5%8b%a2%e7%a7%91%e6%8a%80/TM_logo.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:34	10790/10790	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:34%20GMT	https://tw.pycon.org/2016/en-us/events/talk/70022152522301510/	./tw.pycon.org.2016/2016/en-us/events/talk/70022152522301510/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:34	9927/9927	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:34%20GMT	https://tw.pycon.org/2016/en-us/events/talk/52458110886871052/	./tw.pycon.org.2016/2016/en-us/events/talk/52458110886871052/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:34	18594/18594	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202016%2014:17:36%20GMT	https://tw.pycon.org/2016/media/sponsors/%e7%8e%89%e5%b1%b1%e9%8a%80%e8%a1%8c/esunbank_logo.png	./tw.pycon.org.2016/2016/media/sponsors/%e7%8e%89%e5%b1%b1%e9%8a%80%e8%a1%8c/esunbank_logo.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:34	3623/3623	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:12%20GMT	https://tw.pycon.org/2016/media/sponsors/akatsuki-%e6%9b%89%e6%95%b8%e7%a2%bc/akatsuki.png	./tw.pycon.org.2016/2016/media/sponsors/akatsuki-%e6%9b%89%e6%95%b8%e7%a2%bc/akatsuki.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:35	17756/17756	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:11%20GMT	https://tw.pycon.org/2016/media/sponsors/appier/Appier_logo_blueh300px.png	./tw.pycon.org.2016/2016/media/sponsors/appier/Appier_logo_blueh300px.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:35	12097/12097	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:35%20GMT	https://tw.pycon.org/2016/en-us/events/talk/69816036404232254/	./tw.pycon.org.2016/2016/en-us/events/talk/69816036404232254/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:35	17317/17317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2013:10:13%20GMT	https://tw.pycon.org/2016/media/sponsors/gandi/Gandi_logo_black.jpg	./tw.pycon.org.2016/2016/media/sponsors/gandi/Gandi_logo_black.jpg	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:35	101823/101823	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:14%20GMT	https://tw.pycon.org/2016/media/sponsors/carousell/carouselllogo_2015.png	./tw.pycon.org.2016/2016/media/sponsors/carousell/carouselllogo_2015.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:35	27034/27034	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2007:18:18%20GMT	https://tw.pycon.org/2016/media/sponsors/mysql/mysql_logo.png	./tw.pycon.org.2016/2016/media/sponsors/mysql/mysql_logo.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:35	17106/17106	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202016%2013:46:23%20GMT	https://tw.pycon.org/2016/media/sponsors/microsoft-taiwan/microsoft.png	./tw.pycon.org.2016/2016/media/sponsors/microsoft-taiwan/microsoft.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:36	5338/5338	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:13%20GMT	https://tw.pycon.org/2016/media/sponsors/ruckus-wireless/Ruckus_Hrzntl_SBW.png	./tw.pycon.org.2016/2016/media/sponsors/ruckus-wireless/Ruckus_Hrzntl_SBW.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:36	13198/13198	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:12%20GMT	https://tw.pycon.org/2016/media/sponsors/sudo-%e9%80%9f%e5%ba%a6%e8%b3%87%e8%a8%8a/sudo_400-160_csh300px.png	./tw.pycon.org.2016/2016/media/sponsors/sudo-%e9%80%9f%e5%ba%a6%e8%b3%87%e8%a8%8a/sudo_400-160_csh300px.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:36	10303/10303	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:36%20GMT	https://tw.pycon.org/2016/en-us/events/talk/68637427517882417/	./tw.pycon.org.2016/2016/en-us/events/talk/68637427517882417/index.html	(from https://tw.pycon.org/2016/en-us/events/schedule/)
16:31:36	116384/116384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202016%2013:44:48%20GMT	https://tw.pycon.org/2016/media/sponsors/ibm/ibmpos_blurgb.jpg	./tw.pycon.org.2016/2016/media/sponsors/ibm/ibmpos_blurgb.jpg	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:37	21272/21272	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2010:28:17%20GMT	https://tw.pycon.org/2016/media/sponsors/lilee-system-%e7%90%86%e7%ab%8b%e7%b3%bb%e7%b5%b1/Lilee-ColorLogo-v1_h6skI1a.png	./tw.pycon.org.2016/2016/media/sponsors/lilee-system-%e7%90%86%e7%ab%8b%e7%b3%bb%e7%b5%b1/Lilee-ColorLogo-v1_h6skI1a.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:37	32646/32646	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2009:56:19%20GMT	https://tw.pycon.org/2016/media/sponsors/eldarion-inc/Eldarion_Logo.png	./tw.pycon.org.2016/2016/media/sponsors/eldarion-inc/Eldarion_Logo.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:38	15583/15583	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202016%2013:10:10%20GMT	https://tw.pycon.org/2016/media/sponsors/%e7%90%85%e8%8c%b6/WolfTeah300px.png	./tw.pycon.org.2016/2016/media/sponsors/%e7%90%85%e8%8c%b6/WolfTeah300px.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:38	398707/398707	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2010:29:07%20GMT	https://tw.pycon.org/2016/media/sponsors/transtep-technology-inc/transtep_logo_FR538xp.png	./tw.pycon.org.2016/2016/media/sponsors/transtep-technology-inc/transtep_logo_FR538xp.png	(from https://tw.pycon.org/2016/en-us/sponsors/)
16:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Dec%202016%2008:31:38%20GMT	https://tw.pycon.org/2016/en-us/Popover%20requires%20tooltip.js	./tw.pycon.org.2016/2016/en-us/Popover%20requires%20tooltip.js	(from https://tw.pycon.org/2016/static/CACHE/js/6c8feda299eb.js)
16:31:38	27805/27805	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Sep%202016%2020:19:01%20GMT	http://www.google-analytics.com/analytics.js	./tw.pycon.org.2016/analytics.js	(from https://tw.pycon.org/2016/static/CACHE/js/6c8feda299eb.js)
16:31:38	3627/3627	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202016%2008:31:38%20GMT	https://tw.pycon.org/2016/en-us/accounts/login/?next=/2016/en-us/dashboard/	./tw.pycon.org.2016/2016/en-us/accounts/login/index9896.html	(from https://tw.pycon.org/2016/en-us/dashboard/)
16:31:38	5195/5195	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Dec%202016%2008:31:38%20GMT	https://tw.pycon.org/2016/en-us/Popover%20requires%20tooltip.js/	./tw.pycon.org.2016/2016/en-us/Popover%20requires%20tooltip.js/index.html	(from https://tw.pycon.org/2016/static/CACHE/js/6c8feda299eb.js)
16:31:39	202285/202285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Mar%202016%2013:34:24%20GMT	https://tw.pycon.org/2016/media/avatars/70125851395489883/2016-03-08-2016-02-08_14.46.23.jpg	./tw.pycon.org.2016/2016/media/avatars/70125851395489883/2016-03-08-2016-02-08_14.46.23.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/70169571679535177/)
16:31:39	507769/507769	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/js/vendors/simplemde.js	./tw.pycon.org.2016/2016/static/js/vendors/simplemde.js	(from https://tw.pycon.org/2016/en-us/events/talk/70169571679535177/)
16:31:39	860/860	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2007%20Jun%202016%2013:27:28%20GMT	https://tw.pycon.org/2016/static/js/tools/simplemde-setup.js	./tw.pycon.org.2016/2016/static/js/tools/simplemde-setup.js	(from https://tw.pycon.org/2016/en-us/events/talk/70169571679535177/)
16:31:41	63989/63989	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202016%2005:07:26%20GMT	https://tw.pycon.org/2016/media/avatars/67695695758360646/2016-03-05-Yth_avatar.jpg	./tw.pycon.org.2016/2016/media/avatars/67695695758360646/2016-03-05-Yth_avatar.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/69099923227803701/)
16:31:44	88287/88287	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202016%2004:30:40%20GMT	https://tw.pycon.org/2016/media/avatars/68818188866945098/2016-04-24-Wei_8001.jpg	./tw.pycon.org.2016/2016/media/avatars/68818188866945098/2016-04-24-Wei_8001.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/68823578639859763/)
16:31:44	88778/88778	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2008:34:06%20GMT	https://tw.pycon.org/2016/media/avatars/69475951498494033/2016-04-27-2016-03-13-12188266_929663007122083_1533788310_n.jpg	./tw.pycon.org.2016/2016/media/avatars/69475951498494033/2016-04-27-2016-03-13-12188266_929663007122083_1533788310_n.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/69477625352945724/)
16:31:45	242697/242697	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202016%2003:22:04%20GMT	https://tw.pycon.org/2016/media/avatars/67617346293858373/2016-03-05-PlayerExpo.jpg	./tw.pycon.org.2016/2016/media/avatars/67617346293858373/2016-03-05-PlayerExpo.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/67738180727603248/)
16:31:46	96219/96219	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Feb%202016%2015:46:23%20GMT	https://tw.pycon.org/2016/media/avatars/44529161410183195/2016-02-19-avatar.png	./tw.pycon.org.2016/2016/media/avatars/44529161410183195/2016-02-19-avatar.png	(from https://tw.pycon.org/2016/en-us/events/talk/56868979343360019/)
16:31:46	335705/335705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Feb%202016%2006:03:03%20GMT	https://tw.pycon.org/2016/media/avatars/27418905081282564/2016-02-02-me_201512.jpg	./tw.pycon.org.2016/2016/media/avatars/27418905081282564/2016-02-02-me_201512.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/27419967834030082/)
16:31:50	1732005/1732005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Mar%202016%2002:47:38%20GMT	https://tw.pycon.org/2016/media/avatars/27419685658034181/2016-03-08-IMG_3917_Fotor.jpg	./tw.pycon.org.2016/2016/media/avatars/27419685658034181/2016-03-08-IMG_3917_Fotor.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/69827266518974528/)
16:31:52	1635833/1635833	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Feb%202016%2010:37:35%20GMT	https://tw.pycon.org/2016/media/avatars/58428409247694894/2016-02-21-DSC_2220_square.png	./tw.pycon.org.2016/2016/media/avatars/58428409247694894/2016-02-21-DSC_2220_square.png	(from https://tw.pycon.org/2016/en-us/events/talk/58446570282024986/)
16:31:55	182164/182164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2006:06:51%20GMT	https://tw.pycon.org/2016/media/avatars/56857638910033959/2016-02-19-headshot1_800x802.jpg	./tw.pycon.org.2016/2016/media/avatars/56857638910033959/2016-02-19-headshot1_800x802.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/56874546946375700/)
16:31:56	71939/71939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202016%2017:17:14%20GMT	https://tw.pycon.org/2016/media/avatars/66611363853631555/2016-03-03-kilik.resized.jpg	./tw.pycon.org.2016/2016/media/avatars/66611363853631555/2016-03-03-kilik.resized.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/66630011804713004/)
16:31:56	1647223/1647223	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Apr%202016%2015:07:49%20GMT	https://tw.pycon.org/2016/media/avatars/107127740347449489/2016-04-28-me2.png	./tw.pycon.org.2016/2016/media/avatars/107127740347449489/2016-04-28-me2.png	(from https://tw.pycon.org/2016/en-us/events/talk/56868979343360019/)
16:31:56	1541955/1541955	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202016%2015:19:00%20GMT	https://tw.pycon.org/2016/media/avatars/70065333955723353/2016-03-08-%e5%a4%a7%e9%a0%ad%e7%85%a7.png	./tw.pycon.org.2016/2016/media/avatars/70065333955723353/2016-03-08-%e5%a4%a7%e9%a0%ad%e7%85%a7.png	(from https://tw.pycon.org/2016/en-us/events/talk/70089712156541000/)
16:31:56	151101/151101	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jan%202016%2016:24:06%20GMT	https://tw.pycon.org/2016/media/avatars/27439618869690374/2016-01-09-adrian.jpg	./tw.pycon.org.2016/2016/media/avatars/27439618869690374/2016-01-09-adrian.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/56754637675429904/)
16:31:57	88233/88233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202016%2003:51:41%20GMT	https://tw.pycon.org/2016/media/avatars/69111594423943244/2016-03-07-12804842_10207048194456369_5503140317455766295_n.jpg	./tw.pycon.org.2016/2016/media/avatars/69111594423943244/2016-03-07-12804842_10207048194456369_5503140317455766295_n.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/69113918303240246/)
16:31:57	155500/155500	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202016%2008:31:27%20GMT	https://tw.pycon.org/2016/media/avatars/95131853119291514/2016-05-11-Jamie_3-1%e6%af%941.jpg	./tw.pycon.org.2016/2016/media/avatars/95131853119291514/2016-05-11-Jamie_3-1%e6%af%941.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/sponsored/%e9%9b%bb%e5%ad%90%e6%94%af%e4%bb%98%e7%ac%ac%e4%b8%89%e6%96%b9%e6%94%af%e4%bb%98%e6%b3%95%e5%be%8b%e8%ad%b0%e9%a1%8c/)
16:31:58	79061/79061	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jan%202016%2015:17:01%20GMT	https://tw.pycon.org/2016/media/avatars/27417695334957059/2016-01-09-101011_LOGO_large.png	./tw.pycon.org.2016/2016/media/avatars/27417695334957059/2016-01-09-101011_LOGO_large.png	(from https://tw.pycon.org/2016/en-us/events/talk/27429730160476163/)
16:31:58	199385/199385	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Feb%202016%2014:03:14%20GMT	https://tw.pycon.org/2016/media/avatars/58548954157023280/2016-02-21-oblique.jpeg	./tw.pycon.org.2016/2016/media/avatars/58548954157023280/2016-02-21-oblique.jpg	(from https://tw.pycon.org/2016/en-us/events/talk/58550195947831327/)
